"id","categoryPath","displayName"
"69d9da2f-49b9-4d12-b712-20d53d973e12","\Microsoft Edge","Disable download file type extension-based warnings for specified file types on domains"
"7063997e-ffda-4023-a8eb-60ac05e0f2b3","\Microsoft Edge","Block smart actions for a list of services"
"b056d62f-7b7a-4c7d-a5dd-eb76d6f041b8","\Microsoft Office 2016\Tools | AutoCorrect Options... (Excel, PowerPoint and Access)","Show AutoCorrect Options buttons"
"f5cab5a1-679b-4ff6-a996-0d5677ecbc69","\Microsoft Edge Update\Applications\Microsoft Edge Canary","Target version override"
"51d0b441-1a6f-4a75-bc96-9456a9e960d6","\Microsoft Project 2016\Project Options\Calendar","Hours per day"
"e6fe880c-bc27-4d93-af35-c68ce5dec938","\FSLogix\Logging","Profile Configuration Tool"
"23db15a7-8987-47bc-8b1e-cb6004dbf30f","\Microsoft Outlook 2016\Outlook Options\Preferences\Calendar Options","First day of the week"
"9bf10302-e5bd-4a62-a428-dd5cd4518d4e","\Microsoft Outlook 2016\Account Settings\Exchange\Cached Exchange Mode","Disallow Download Headers"
"b173c27d-0c0e-4195-a674-832ee718eecb","\Google\Google Chrome\Content settings","Default JavaScript setting"
"f6891279-3f7b-4345-b310-b9a1b83b7919","\Microsoft Access 2016\Application Settings\Security\Trust Center","Require that application add-ins are signed by Trusted Publisher"
"441ccb65-a7c6-446b-8c52-88d0ebcbddd6","\Microsoft Edge Update\Applications\Microsoft Edge Dev","Target version override"
"ccd94b4b-efdd-42ea-8eec-06022a31e161","\Microsoft Edge\Manageability","Mobile App Management Enabled"
"8eae916a-b384-42a0-abe6-a5ef014546dc","\Microsoft Word 2016\Collaboration Settings\Co-authoring","Do not automatically merge server and local document"
"2f8f02a2-d16d-47f3-9156-c245cc1d5f3c","\Microsoft Edge - Default Settings (users can override)","Enable Windows to search local Microsoft Edge browsing data"
"a11027b6-030b-4aa8-a57f-9407d4c75486","\Microsoft Outlook 2016\Outlook Options\Mail\Compose Messages","Outlook Protection Rules"
"e41697b0-0e66-4894-9567-8a9da07de1be","\Microsoft PowerPoint 2016\PowerPoint Options\Advanced","Show all windows in the Taskbar"
"c7a5c444-c3dc-4541-9390-301b2be8c424","\Microsoft Edge","Allow importing of open tabs"
"4243a32b-7161-4b71-b22e-bca5e0c40f17","\Microsoft Edge - Default Settings (users can override)","Allow importing of browser settings"
"cc829236-89df-4939-a2ad-257d52a669c5","\Microsoft Office 2016\Business Data\Synchronization","Set refresh frequency limit"
"2a3f2f4c-cca0-4655-972f-d437d3ca368c","\Google\Google Chrome\Extensions","Configure extension, app, and user script install sources"
"e172a2bc-3484-4fa9-8b15-226ece541755","\Microsoft Access 2016\Application Settings\Security\Trust Center\Trusted Locations","Trusted Location #8"
"9a6073cb-e273-4186-94b2-50ee2190b01e","\Google\Google Chrome","Disable saving browser history"
"480a31af-b36a-48a6-b590-c2b918360380","\Microsoft Word 2016\Word Options\Security\Trust Center\File Block Settings","Word 97 binary documents and templates"
"ca587b54-eda6-4fae-9e7e-0e8c6c0b45c9","\Microsoft Office 2016\Present Online\Presentation Services","Configure presentation service in PowerPoint and Word 2"
"72af6564-5ecd-4957-9a76-3da5f788d0fb","\FSLogix\Profile Containers\Cloud Cache","Clear Cache on Forced Unregister"
"4b974028-0546-42bd-bcba-d5bb3b3ddb5e","\Microsoft Access 2016\Tools | Security\Workgroup Administrator...","Path to shared Workgroup information file for secured MDB files"
"1ffba00b-7845-4bf1-ad66-4d656db2b4bc","\Microsoft Edge\Proxy server","Configure proxy bypass rules (deprecated)"
"8bd2b9cb-7829-490b-9ab6-f86101cd22eb","\Microsoft Project 2016\Project Options\Security\Trust Center","Disable Trust Bar Notification for unsigned application add-ins and block them"
"3535ac1b-6822-4532-bdec-e145fed0c7ca","\Microsoft Edge","DNS interception checks enabled"
"d77c2b68-149c-40e0-878e-4fe56b99222f","\Microsoft Office 2016\Privacy\Trust Center","Allow the use of additional optional connected experiences in Office"
"624aadc3-7da2-4732-ae95-b458407c554a","\Microsoft Office 2016\Miscellaneous","Show LinkedIn features in Office applications"
"0d1269b6-bfd5-4938-87dd-d9c4fa6b0765","\Microsoft PowerPoint 2016\PowerPoint Options\Security\Trust Center\Protected View","Do not open files in unsafe locations in Protected View"
"7c51c7c0-37fd-4203-9229-6fc5fd49b3fa","\Google\Google Chrome\Content settings","Automatically grant permission to sites to connect all serial ports."
"9fcedae4-be2e-48d9-8b49-2fee6a8052d2","\Google\Google Chrome\Legacy Browser Support","Websites that should never trigger a browser switch."
"9f727c94-70a0-4781-b954-2ccc8a5517a8","\Google\Google Chrome - Default Settings (users can override)","Show Full URLs"
"e9f17a35-5c9e-46d1-bd4e-61ac3133e912","\Microsoft Office 2016\Language Preferences\Editing Languages\Enabled Editing Languages","Finnish"
"3fd854dd-c43c-43d8-9fdf-2b123f109b7d","\Visual Studio\Live Share Settings","Disable shared read write terminal"
"d8c1c2f0-0aaa-4fd8-a159-017bb59d38f3","\Google\Google Chrome - Default Settings (users can override)","Continue running background apps when Google Chrome is closed"
"e2f68613-b852-4721-8ba2-ac845ab68c2f","\Google\Google Chrome\Removed policies","Specify a list of disabled plugins"
"34702ee1-3585-42ab-a7cd-ad4e7bb93cda","\Google\Google Chrome - Default Settings (users can override)\Startup, Home page and New Tab page","Action on startup"
"749e1ab2-8b5a-44ae-958f-71077cc43da9","\Microsoft Outlook 2016\Outlook Social Connector","Block social network contact synchronization"
"98bcff42-14ec-4767-ab63-90ee329d799c","\FSLogix\Profile Containers","Profile Type"
"44d58a37-d001-4f43-b30a-2e8b3d164640","\Microsoft Word 2016\Word Options\Save","Save As Open XML in Compatibility Mode"
"036fe921-abe4-40bb-bc74-513016de03f3","\Microsoft Edge","Search for image enabled"
"7ab30dc1-11a6-4b64-af25-dfe2789f08ef","\Microsoft Word 2016\Word Options\Proofing\AutoFormat as you type\Automatically as you type","Insert closing phrase to match memo style"
"506f63ad-f056-4eaa-ae47-126d8ce338b4","\Microsoft Word 2016\File Tab\Check Accessibility","Stop checking for merged and split cells"
"41f7058f-55bd-4e45-8e55-9c29e4ac9c82","\Microsoft Edge","Disable saving browser history"
"ebb623bf-cfae-4c29-b27b-333be753f5f6","\Microsoft Edge","Set the default ""share additional operating system region"" setting"
"7eb46246-808a-4881-a17f-8b6b557e037b","\Microsoft PowerPoint 2016\PowerPoint Options\Security\Trust Center\Trusted Locations","Trusted Location #11"
"d45b01e8-8d7b-4fce-9651-7cb9508f6588","\Microsoft Project 2016\Project Options\Calculation\Calculation options for 'Project1'","Edits to total task % complete will be spread to the status date"
"3a4ef487-e99e-4e7d-adfa-1137258197aa","\Google\Google Chrome\Default search provider","Default search provider suggest URL"
"eab6af71-6fb4-42d8-851e-4d11f6806c4e","\Google\Google Chrome\Remote access","The maximum size, in bytes, that can be transferred between client and host via clipboard synchronization"
"f3d9cb2a-ff13-43f3-ba64-5ee765e9bd3b","\Microsoft Edge","Secure mode and Certificate-based Digital Signature validation in native PDF reader"
"440bab5b-346f-4683-8139-3028f1678cec","\Microsoft Outlook 2016\Search Folders","Keep Search Folders in Exchange online"
"1358b3c2-10c4-433f-b08b-3c67b8d4c6a3","\Microsoft Excel 2016\Excel Options\Security\Trust Center\Trusted Locations","Trusted Location #2"
"401ef525-83e6-4b82-a3d8-6bc9aead01b5","\Google\Google Chrome","Restrict which Google accounts are allowed to be set as browser primary accounts in Google Chrome"
"0c4ad306-19ac-4b04-9864-9e2cf35c740a","\Google\Google Chrome\Content settings","Default cookies setting"
"ac18ccb7-4c5b-4161-acf0-6ef9d0c2f03a","\Microsoft Office 2016\Present Online","Remove Office Presentation Service from the list of online presentation services in PowerPoint and Word"
"770eb510-cc2f-421a-97c3-36b2ca720bed","\Microsoft Edge","Origin-keyed agent clustering enabled by default"
"6d5c5cc2-b4b2-4113-b270-b2b666d9d1a9","\Microsoft Edge","Configure tab lifecycles"
"74d63093-e205-45bc-ac36-f56e01946058","\MS Security Guide","Block Flash activation in Office documents"
"25247e89-50d5-4515-a1c1-a0ca83d55f71","\Microsoft Edge Update\Applications\Microsoft Edge","Update policy override"
"1dfd340c-7610-47a1-a9da-40a25b084689","\Google\Google Chrome\Native Messaging","Configure native messaging blocklist"
"33bdd3ba-e6cc-438b-8f8e-9fd63a7bf3af","\Microsoft Office 2016\Tools | Options | General | Web Options...\Files","Organize supporting files in a folder"
"2470728f-622d-4881-8eef-b3f750f34544","\Microsoft OneNote 2016\OneNote Options\Editing","Turn off auto calculator"
"87d3ad78-d006-47af-82ee-7211fc7cd6a3","\Microsoft Access 2016\Miscellaneous","Show custom templates tab by default in Access on the Office Start screen and in File | New"
"81eea24d-a4c3-4c6a-bcc2-fdf1de13d0b1","\Microsoft Edge - Default Settings (users can override)\Performance","Efficiency mode enabled"
"847ca348-e06a-4fa7-981d-1b749d4642f9","\Microsoft Excel 2016\Excel Options\Advanced","Allow formatting and labels to track data points"
"2ea944b9-6aa4-474b-8d91-3bf30ac8b79b","\Microsoft Word 2016\Word Options\Security","Warn before printing, saving or sending a file that contains tracked changes or comments"
"b9f62804-b4f9-49e2-a38b-702d6297cd6d","\Microsoft Edge","Restrict exposure of local IP address by WebRTC"
"b50230e3-366b-4156-83b8-b5260764b4af","\Microsoft Edge","Configure enhanced hang detection for Internet Explorer mode"
"7c6286f9-afae-44c4-9eac-25c3744f9668","\Google\Google Chrome\Removed policies","Enable the old web-based signin flow"
"da9c44f4-fac2-44bf-b4b9-b8ef877d92d1","\Microsoft Edge","Intranet Redirection Behavior"
"ac549e92-85a0-4050-9884-275d7b860691","\Microsoft Edge\Identity and sign-in","Switch sites on the IE mode site list to a work profile"
"62c27156-faf8-4777-87fa-ed6ba8038fdd","\Google\Google Chrome\Content settings","Block images on these sites"
"76dc8fb2-de9c-40d5-97eb-444569a54531","\Google\Google Chrome\Removed policies","Enable sending downloads to Google for deep scanning for users enrolled in the Advanced Protection program"
"552b23c3-5bfb-43bc-8de4-167d0bd3b557","\Microsoft Outlook 2016\Outlook Options\Preferences\Calendar Options","End appointments and meetings early"
"df32949c-9954-4462-83af-668c93b38394","\Microsoft OneNote 2016\OneNote Options\Editing","OneNote text prediction"
"64789031-f52a-47d8-b9bd-6cdeae0d20cf","\Microsoft Office 2016\Disable Items in User Interface","Turn off screen clipping"
"a9444833-6553-416b-be3e-013405c04dc0","\FSLogix\ODFC Containers","Include Outlook Personalization"
"e64792a6-57df-4146-a4fd-465f7f885f41","\Microsoft Edge","Enable support for Windows OS routing table rules when making peer to peer connections via WebRTC"
"c2affff5-5290-4b91-847f-783a95dffb9d","\Microsoft Edge","Enable travel assistance"
"2d4936c2-f133-4cfa-b5e2-dcc1babb08c5","\Microsoft Access 2016\Application Settings\Security\Trust Center\Trusted Locations","Trusted Location #9"
"0fa07798-7cde-4b5f-a2a9-83c4840dbace","\Google\Google Chrome\Deprecated policies","Force disable spellcheck languages"
"5a157e3f-c06d-445c-b3d2-575ada2ac9f2","\Microsoft Office 2016\Language Preferences\Editing Languages\Enabled Editing Languages","Thai"
"966ccd24-f3f4-41da-9619-020fae5782d2","\Microsoft Office 2016\Contact Card\Contact Tab","Replace MAPI - IM"
"b367e644-325f-487f-9669-bad566442698","\Microsoft Edge\Identity and sign-in","Switch intranet sites to a work profile"
"92dd50f9-1636-4920-8e23-898b598b6c42","\Google\Google Chrome","Specifies whether WebAssembly modules can be sent cross-origin"
"f864edf3-afdd-4e83-8037-698484f34947","\Microsoft Edge Update\Applications\Microsoft Edge","Rollback to Target version"
"5977abf7-a321-4d45-a518-083a49ee5f44","\Microsoft Office 2016\Miscellaneous","Do not display paths in alerts"
"422d7f15-e79a-4ef1-b013-9d343b44d6d3","\Microsoft Edge\Content settings","Block WebUSB on specific sites"
"ac68084d-79e4-4bd1-984d-43eb26002277","\Microsoft Word 2016\Word Options\Security\Trust Center\File Block Settings","Word 2007 and later documents and templates"
"f0c4321e-11fd-4a19-8ff6-ec2560671fb4","\Microsoft Outlook 2016\Outlook Options\Preferences\Calendar Options\Free/Busy Options","Free/Busy options"
"64bb3389-3a52-4f22-96e4-55872ffaa10e","\Microsoft Word 2016\Miscellaneous","List of managed add-ins"
"342097ba-3591-4c88-9162-fb91530d9270","\Microsoft PowerPoint 2016\Miscellaneous","List of managed add-ins"
"9274623d-3d4b-4767-9811-1c17a6371028","\Microsoft Word 2016\Word Options\Advanced","Custom markup warning"
"a62f11f9-ccdf-4adb-95f2-71ab7415a976","\OneDrive","Warn users who are low on disk space"
"8db47112-a1a9-40c5-a960-0de31875e083","\Microsoft Edge","Control the IntensiveWakeUpThrottling feature"
"7afd9dc0-553d-4525-b459-c030e06db19a","\Google\Google Chrome","Abusive Experience Intervention Enforce"
"567d9697-cb98-4891-b3e8-130000be873c","\Microsoft Edge - Default Settings (users can override)","Enable resolution of navigation errors using a web service"
"32122a04-8766-47ce-96d8-5cd0b2b94a7c","\Microsoft Project 2016\Project Options\Schedule\Scheduling options for 'Project1'","New tasks"
"75639dfa-fddc-44d5-9010-4aa45547acd9","\Google\Google Chrome\Default search provider","Default search provider icon"
"91b01060-66e7-4c97-9d6b-d9660f4b97e0","\Google\Google Chrome","Allow the audio process to run with priority above normal on Windows"
"8a6d9e3e-d71d-4479-8a7a-5cb9d8ccac29","\Microsoft Office 2016\Language Preferences\Editing Languages\Enabled Editing Languages","English (Australia)"
"d32158dd-53ce-483f-9b07-a074f413faa0","\Microsoft Project 2016\Project Options\Interface\Show indicators and Option butons for","Edits to start and finish dates"
"df674820-ebc3-41fb-84b2-7d991cba9f5c","\Microsoft Edge","Allow managed extensions to use the Enterprise Hardware Platform API"
"20233688-ff27-4f23-9c99-36020ad6e4f3","\Microsoft Edge","Enables default browser settings campaigns"
"26070e27-d617-4e7d-b9fb-e9c9dfa868ea","\Microsoft Visio 2016\Visio Options\Security\Trust Center","Disable Trust Bar Notification for unsigned application add-ins and block them"
"d6eec3d5-d8fa-44f9-bd48-84fc3bf247b4","\Microsoft Excel 2016\Excel Options\Advanced","Show Formula bar in Full View"
"bdcc019d-8529-4b83-b844-7f75030397c9","\Microsoft Edge\Performance","Configure when efficiency mode should become active"
"e8f28595-3f64-44de-b7ff-9497d9179c63","\Microsoft Edge\Performance","Configure when efficiency mode should become active"
"7f375e76-f7eb-4c64-8f0c-2dfea63fdf0e","\Microsoft Office 2016\Security Settings\Escrow Certificates","Escrow Key #14"
"5925ff22-516c-44ea-b6bd-bb32c69e0d70","\Google\Google Chrome","Force minimum YouTube Restricted Mode"
"b30494b4-1e8f-4e22-82a3-d4ee3f70c102","\Microsoft PowerPoint 2016\PowerPoint Options\Security\Trust Center\File Block Settings","PowerPoint beta converters"
"9ba24a98-2de0-43b4-b115-8ee4af1cf6ac","\Microsoft Project 2016\Project Options\Schedule\Scheduling options for 'Project1'","Tasks can be made inactive"
"f5c13638-7b08-40df-941b-632fdea52b5a","\Microsoft Edge - Default Settings (users can override)\Startup, home page and new tab page","Configure the new tab page URL"
"1e55b3b2-28c6-48ac-b75c-c56345ca8654","\Microsoft Edge","Allow or block audio capture"
"d99b3782-a377-4e13-bec9-40bb1b732854","\Microsoft Edge - Default Settings (users can override)","Allow unconfigured sites to be reloaded in Internet Explorer mode"
"580e8814-b020-4744-93ad-82e8d7c23138","\Microsoft Outlook 2016\Outlook Options\Other","Do not display the reading pane"
"6fb15785-f594-4bf9-8d32-af1ed11dbdb7","\Microsoft Office 2016\Security Settings\Escrow Certificates","Escrow Key #10"
"3f05878f-df03-4648-a88c-ae97c2497233","\Google\Google Chrome\Other","Prompt for the client certificate when multiple certificates match."
"167b35d9-9b8c-456b-a268-0ae3a9d12d7b","\Google\Google Chrome","Enable warnings for insecure forms"
"8b19091b-7f0a-45de-b957-f68bd121b62d","\Google\Google Chrome","Enable security warnings for command-line flags"
"39d95d14-6fd1-4ad3-acea-ecb4c956bc06","\Microsoft Edge","Configure the list of domains for which enhance security mode will not be enforced"
"c6d626a5-4250-428c-a13d-35a5d72c8c7c","\Google\Google Chrome\Removed policies","Enable creation of supervised users"
"52b3bbb6-0ab8-44bb-aabf-357efbf0114d","\Microsoft Edge\Proxy server","Proxy settings"
"47c6bf85-47c3-4205-ade6-104f052b75ed","\Microsoft Excel 2016\File tab\Check Accessibility","Stop checking to ensure hyperlink text is meaningful"
"fee83edd-3753-4a26-b614-6035c2986db2","\Microsoft Office 2016\Language Preferences\Editing Languages\Enabled Editing Languages","Faeroese"
"2b1070ad-d0bf-4682-893a-d9241d0601f0","\Microsoft PowerPoint 2016\Disable Items in User Interface\Custom","Disable commands"
"9a9ec1dd-39e7-4280-a6a0-206d4bb4e49d","\Microsoft Edge\Content settings","Control use of the WebUSB API"
"c1770bf7-9058-4184-b9ec-dc5b74cabe53","\Microsoft Office 2016\Readiness Toolkit","Allow add-in usage data to be generated and collected by the Readiness Toolkit"
"c61d0784-107f-4c62-8a49-117d9dd2428b","\Microsoft Outlook 2016\Account Settings\Exchange","Allow Outlook Autodiscover to interact with Office Config Service"
"654418f4-1cb1-4bb7-9f49-3a79c74757e5","\Microsoft Edge\Cast","Enable Google Cast"
"7cd0c50e-d1b1-46f6-b7a5-977a0cff24f6","\Microsoft Edge\Content settings","Allow the Adobe Flash plug-in on specific sites (obsolete)"
"43e7d226-1aea-43be-92cb-77b33e9eaacc","\Google\Google Chrome","Hide the web store from the New Tab Page and app launcher"
"c4cd9156-597c-4682-b97a-c20dee8e9cfc","\Microsoft Edge","Set WPAD optimization"
"9656c573-ed91-4b6b-8fb1-e5c87755b3bb","\Microsoft Edge","Allow users to bypass Enhanced Security Mode"
"05c144ee-d5c6-4acf-9e87-c053777aecb4","\Microsoft Word 2016\Word Options\Advanced","Use CTRL + Click to follow hyperlinks"
"445cac70-d5fe-4e0e-b23e-24f9b1623038","\Microsoft Edge\Content settings","Control use of the File System API for writing"
"ec209639-84a3-40e6-a71e-e52a317d9ad8","\Microsoft Edge\Performance","Performance Detector Enabled"
"74c54c58-9bea-47e7-af08-8c270add7cc6","\Google\Google Chrome\Printing","Use System Default Printer as Default"
"4cd843e3-2622-4720-92b9-ec4749a7c8f3","\Google\Google Chrome\Remote access","Enable or disable PIN-less authentication for remote access hosts"
"b064835d-5c35-43c5-a1a3-d95811f44090","\Microsoft Edge\Content settings","Allow write access to files and directories on these sites"
"2ec65534-3ee3-4dab-a162-f8612a982819","\Microsoft Edge","Allow media autoplay on specific sites"
"2f6d45f9-e534-4525-a866-25543daaa3de","\Google\Google Chrome\Deprecated policies","Configure native messaging blocklist"
"ebdffd97-53fe-402d-9c15-785590f407cb","\Google\Google Chrome","Set the time period for update notifications"
"f1b8b7df-2993-4936-8443-e13f5693cb03","\Microsoft Outlook 2016\Miscellaneous\PST Settings","Legacy PST: Size to disable adding new content"
"64fed065-c3e1-48da-a09e-f15d916d7909","\Microsoft Outlook 2016\Security\Cryptography","Use UserIssuerSerialNumber"
"efedacde-1820-4331-b39c-9a455b8d2712","\Microsoft Edge\Private Network Request Settings","Specifies whether to allow websites to make requests to any network endpoint in an insecure manner."
"ee0fb68d-7cce-4265-b40a-857a6d6677fc","\Windows Components\Remote Desktop Services\Remote Desktop Session Host\Azure Virtual Desktop","Enable watermarking"
"0c20e80a-28dc-416b-9efb-a4cdc66efff8","\Google\Google Chrome\Printing","Print Rasterize PDF DPI"
"0e45571b-3bed-4652-8d1f-a4f7093d266c","\Microsoft Word 2016\Word Options\Security","Turn off IRM protection on XPS Export for Word"
"10336af6-ea47-466e-89c8-ed8fffa05685","\Google\Google Chrome","URLs for which local IPs are exposed in WebRTC ICE candidates"
"3f66a30c-5e02-4821-bee0-dbde3ab776ff","\Microsoft OneNote 2016\OneNote Options\Other","Turn off OneNote auto-linked note taking"
"46070086-6053-409c-a58b-e7c36f72a440","\Microsoft Office 2016\Tools | Options | General | Web Options...\Files","Update links on save"
"19430f2b-bf66-4a79-8fc9-d165de45f33a","\FSLogix\Profile Containers\Cloud Cache","Healthy Providers Required For Register"
"e6095e72-8322-4a93-a77c-1339d293fb4b","\Microsoft Access 2016\Application Settings\Security\Trust Center\Trusted Locations","Trusted Location #4"
"e9022480-6579-424b-9dcf-0fdb3b5f3c7a","\Microsoft Edge","Allows users to edit favorites"
"a70f2f44-532e-402a-b85a-29be45a71782","\Microsoft Edge","Show context menu to open a file:// link in Internet Explorer mode"
"739b28e7-d1fc-4c61-b370-ac027a491328","\Microsoft Edge","Configure automatic sign in with an Active Directory domain account when there is no Azure AD domain account"
"126a4f1c-2528-4a47-9183-9aef6e36b976","\Microsoft Edge - Default Settings (users can override)","Continue running background apps after Microsoft Edge closes"
"eb8f10d7-7ea7-4f9c-905d-36dce9767730","\Google\Google Chrome\Deprecated policies","Configure native messaging whitelist"
"721a9bef-ff27-441b-91c6-b96f2a430b79","\Microsoft PowerPoint 2016\PowerPoint Options\General","Don’t allow Summary Zoom, Slide Zoom, and Section Zoom in a PowerPoint presentation"
"4b116659-ba2e-4f14-9245-9b98d85c9169","\Microsoft Office 2016\Security Settings\Escrow Certificates","Escrow Key #15"
"dbc5432a-3765-4bbf-a87b-d84860b75490","\Microsoft Excel 2016\Excel Options\Advanced","Cursor movement"
"526b8ab3-6310-409d-a591-0caef9d7a6a2","\Microsoft Edge - Default Settings (users can override)\Sleeping tabs settings","Configure auto discard sleeping tabs"
"3a2c1db4-2b9f-4b7c-8a20-8b1e0616f7da","\Microsoft Edge","Force synchronization of browser data and do not show the sync consent prompt"
"a9f1a683-305d-4f9e-93a3-112a8d2c6f6c","\Microsoft Office 2016\Security Settings","Block additional file extensions for OLE embedding"
"ae5c7f03-21cb-418b-9240-b7b27c00eebf","\Microsoft Edge - Default Settings (users can override)","Allow your organization's logo from Microsoft Entra to be overlaid on the Microsoft Edge app icon of a work profile"
"c83c738f-b831-49d8-bdc3-cde5a69a4ae9","\Microsoft Office 2016\Language Preferences\Editing Languages\Enabled Editing Languages","English (Trinidad and Tobago)"
"200f45a0-85a7-431e-99be-922f667a44f1","\Google\Google Chrome\Printing","Print PostScript Mode"
"df9438cb-eddb-4316-a20a-49a78cb422ea","\Microsoft Edge\Content settings","Allow multiple automatic downloads in quick succession on specific sites"
"87226afb-ec1f-4a5b-9ca3-69ad259d6cb9","\Microsoft Edge - Default Settings (users can override)","Enable travel assistance"
"df32ff21-1937-4750-b802-c550a82198fe","\Microsoft Edge","Enable using roaming copies for Microsoft Edge profile data"
"6374155a-c91f-4a3b-889e-52ea6cc1a31d","\Microsoft Office 2016\Security Settings","Set password rules domain timeout"
"353cebc0-8521-4ca8-a0ae-f9a8d536a01d","\Google\Google Chrome","Enable the creation of roaming copies for Google Chrome profile data"
"e8d562aa-1bbc-4257-adc3-37d8c1e0c142","\Microsoft Edge WebView2\Loader Override Settings","Configure the WebView2 release channel search kind"
"303b1ab3-c2ae-41fc-aa5e-25615130f4bf","\Microsoft Edge","Enhanced Security Mode configuration for Intranet zone sites"
"69cbd326-d53a-4b44-ae39-77463efe1120","\Google\Google Chrome\Legacy Browser Support","Websites that should never trigger a browser switch."
"42178b03-3efc-449f-808e-44718b8cafa0","\FSLogix\Logging","Rule Editor"
"bde0378c-efaa-4597-b223-60d9f430c448","\Microsoft OneNote 2016\OneNote Options\Other","Load a notebook on first boot"
"c540c320-d8bf-493e-918a-bfef8effae63","\Microsoft Office 2016\Miscellaneous\Workflow Cache","Workflow Cache 15"
"9e236f98-35d9-4127-9b97-3ad221086fb0","\Microsoft Office 2016\Privacy\Trust Center","Allow users to include log files and relevant content samples when feedback is submitted to Microsoft"
"e8cb5f3d-1936-449e-a9ac-e7b8fb27040d","\Google\Google Chrome","Allow Google Lens region search menu item to be shown in context menu if supported."
"1df63b00-974c-4a81-81ce-ed6409cd0dfe","\Microsoft Project 2016\Project Options\Calculation\Calculation options for 'Project1'","Edits to total actual cost will be spread to the status date"
"24396531-3e77-425a-95d3-2fe395b6d2b1","\Microsoft Excel 2016\Excel Options\Security\Trust Center\Trusted Locations","Trusted Location #13"
"ad808bfa-ef7a-4f5b-a880-23df08848487","\Microsoft Edge","Allow users to proceed from the HTTPS warning page for specific origins"
"c1db1e03-593e-470a-a380-18df7d524cf8","\Google\Google Chrome","URLs where AutoOpenFileTypes can apply"
"f9170f86-6e82-49cd-8f71-ae21dca0a660","\Microsoft Edge","Control Copilot access to browser context for Microsoft Entra ID profiles"
"12755d0d-49ae-409a-ab63-d952d0a59925","\Microsoft OneNote 2016\OneNote Options\E-mail","Attach embedded files to the email message as separate files"
"005bf2a4-77ff-4637-804f-3210469f6ee7","\Microsoft Outlook 2016\Outlook Options\Preferences\Search Options","Do not display hit highlights in search results"
"6c64c67e-0506-4531-a0a3-7d7ea3ab6193","\Microsoft Edge","Allow users to configure Site safety services"
"d709bdbf-2286-4cfa-8de7-c729dc7faeea","\Microsoft Edge\Performance","Configure when efficiency mode should become active"
"1c2f7164-36dd-40f4-ab35-f778f04994c0","\Microsoft Office 2016\Language Preferences\Editing Languages\Enabled Editing Languages","Urdu"
"18a52a57-bbc1-4f18-925d-5879188b7ee3","\Microsoft Edge - Default Settings (users can override)\Sleeping tabs settings","Set the background tab inactivity timeout for sleeping tabs"
"39147fa2-6c5e-437b-8264-19b50b891709","\OneDrive","Silently move Windows known folders to OneDrive"
"79b4bd1e-3e60-4415-b60d-4532bb2f48e5","\Microsoft Visio 2016\Visio Options\Save","Turn off CAD/DWG functionality"
"f1a5cc22-f1c1-42eb-9b69-22980c9aa5fb","\Microsoft Edge WebView2\Loader Override Settings","Configure the location of the browser executable folder"
"1af1773c-84e1-4989-9a46-9489ff32f302","\Microsoft Office 2016\Security Settings\Trust Center","Trusted Location #18"
"76bece3c-cd32-4df9-912f-828f4db7db9a","\Google\Google Chrome\Printing","Enable submission of documents to Google Cloud Print"
"609f16ca-10e5-4074-8ca4-2f54b4cb5419","\Microsoft Edge","Manage QuickView Office files capability in Microsoft Edge"
"22d9e75d-a75d-431d-855a-4dab790ebd53","\Google\Google Chrome\Remote access","Enable the use of relay servers by the remote access host"
"8cf05d4f-21a1-42a9-a33f-0e926e6efed8","\Google\Google Chrome\Deprecated policies","Force SafeSearch"
"992478a0-5308-4634-b020-6f05b327d698","\Google\Google Chrome","Configure the color of the browser's theme"
"0a3c9dba-b636-44b0-a3bb-020dba9ca272","\Microsoft Edge","Specify the number of days that a site remains on the local IE mode site list"
"940b3c31-f0ce-4b90-972e-45f1920cda7e","\Microsoft Excel 2016\Excel Options\Security\Trust Center","Disable all application add-ins"
"258dadd1-7379-4d5a-97fe-bb52fb9a9a0e","\Microsoft Excel 2016\Miscellaneous","Block all unmanaged add-ins"
"195d8261-15bd-4fd3-bf4a-1d0189783d98","\Microsoft Excel 2016\Excel Options\Save","Suppress file format compatibility dialog box for OpenDocument Spreadsheet format"
"83304f8d-18f2-4d10-9b7b-8e009c15cf6b","\Microsoft Edge","Configure whether Microsoft Edge should automatically select a certificate when there are multiple certificate matches for a site configured with ""AutoSelectCertificateForUrls"""
"de6d2523-e812-4863-9c02-19f25e7c1a80","\Microsoft Access 2016\Disable Items in User Interface\Predefined","Disable shortcut keys"
"fd5c640b-59b3-47ac-aeb9-6b25f83e3d81","\Microsoft Word 2016\Word Options\Security\Trust Center\Trusted Locations","Trusted Location #16"
"0fc26850-ab75-4743-87bb-fca8fb1a006f","\Microsoft Edge - Default Settings (users can override)","Allow users to access the Outlook menu"
"c88cf374-b100-4b50-8207-d1c4bd00cc60","\Microsoft Outlook 2016\Account Settings\Exchange","Do not allow an OST file to be created"
"4c6359e6-b202-401c-8275-04adf86b06a5","\Microsoft OneNote 2016\OneNote Options\Other","Disable OneNote screen clipping notifications"
"83aab823-7a1a-4a99-b54b-1df3b6d2972f","\Microsoft PowerPoint 2016\File Tab\Check Accessibility","Stop checking for table alt text accessibility information"
